text,anger,fear,joy,sadness
I believe women are more fiery because once a month they go through struggle and struggle is what develops a strong character.,0.417,0.0,0.0,0.0
I blame the whole season on Natalie! The season would have been so different had she not turned her back on her alliance! #pissed ,0.792,0.0,0.0,0.0
I blame the whole season on Natalie! The season would have been so different had she not turned her back on her alliance! #pissed #bitter,0.771,0.0,0.0,0.0
I can be so shy but once I come out of my shell that's it ðŸ˜‚,0.0,0.146,0.0,0.0
"I can definitely feel my irritation today, lord give me strength",0.667,0.0,0.0,0.0
"I can literally eat creamy pesto pasta topped with grilled chicken, sun dried tomatoes, asparagus and pine nuts every single day of my life",0.0,0.0,0.0,0.083
I can never find the exact #emoji that I'm after at the exact moment that I need it ,0.0,0.417,0.0,0.0
I can never find the exact #emoji that I'm after at the exact moment that I need it #panic,0.0,0.688,0.0,0.0
"I can not depict what I feel right now.. I feel jubilant yet anxious, or..dunno. It seems like now I'm having something worth wait everyday.",0.0,0.0,0.5,0.0
I can't even right now #bb18 ,0.354,0.0,0.0,0.0
I can't even right now #bb18 #rage,0.646,0.0,0.0,0.0
I can't imagine keeping malice with my brothers!! I shudder when I see siblings estranged and all,0.0,0.667,0.0,0.0
I can't mourn Kid Cudi cause we have Travis Scott...,0.0,0.0,0.0,0.229
I delete numbers so quick with no hesitation,0.0,0.288,0.0,0.0
I didn't find out about this till today due to my bff telling me. I am so disgusted and offended by this.,0.75,0.0,0.0,0.0
I dislike people who get offended by the littlest shit .,0.729,0.0,0.0,0.0
I don't even #feel #anger anymore can't explain it .. #Tulsa #Charlotte #Trayvon #SandraBland #Philando #Ferguson #BatonRouge #MichaelBrown,0.479,0.0,0.0,0.0
I don't get what point is made when reporting on Charlotte looting @CNNAshleigh. Why not explore what looting businesses symbolizes ,0.438,0.0,0.0,0.0
I don't get what point is made when reporting on Charlotte looting @CNNAshleigh. Why not explore what looting businesses symbolizes #outrage,0.566,0.0,0.0,0.0
I don't know how people can binge watch horror films ...ALONE!ðŸ˜“ðŸ˜°,0.0,0.75,0.0,0.0
"I don't know why everyone is pretending to be sad about angelina and brad, everyone knows his dumb ass should've stayed with jennifer.",0.0,0.0,0.0,0.354
"I don't mean to offend anyone, but 93.7 literally blames everything on white people. In some cases it's true, but a lot of times, it's not",0.458,0.0,0.0,0.0
I don't talk about politics because people nowadays get offended easily!,0.479,0.0,0.0,0.0
I don't think I can go to work tomorrow since val has left #GBBO I need a day to mourn,0.0,0.0,0.0,0.754
I don't think Luca understands how serious I am about Fall....he has no idea what's in store for him ðŸ˜‚ðŸ˜‚,0.0,0.0,0.0,0.208
I don't think it's fully sunk in that Val is gone yet,0.0,0.0,0.0,0.654
I don't want perfect. It's too boring and dull.,0.0,0.0,0.0,0.36
I don't want the pity of my instructors but I'd like some understanding. I'm truly trying despite ALL circumstances that make me discouraged,0.0,0.0,0.0,0.625
I dread math ðŸ˜´,0.0,0.771,0.0,0.0
I dread this drive every Wednesday ðŸ˜©,0.0,0.792,0.0,0.0
I feel ghastly and I'm really hoping it's just a post-birthday slump. Back to full research mode tomorrow either way.,0.0,0.62,0.0,0.0
I feel horrible. I have accounting today but physically and mentally am not okay ðŸ˜ª,0.0,0.833,0.0,0.0
I feel like I am drowning. #depression  #falure #worthless,0.0,0.938,0.0,0.0
I feel like I am drowning. #depression #anxiety #falure #worthless,0.0,0.979,0.0,0.0
"I feel so blessed to work with the family that I nanny for â¤ï¸ nothing but love &amp; appreciation, makes me smile.",0.0,0.0,0.938,0.0
I forgot about this nice area down here with the fiery hearths,0.25,0.0,0.0,0.0
"I forgot my hair straightner home, I'm feeling lost without it... #lost #lostWithoutMyHairStraightener",0.0,0.0,0.0,0.688
I found #marmite in Australia. `:) ,0.0,0.0,0.558,0.0
I found #marmite in Australia. `:) #happy,0.0,0.0,0.76,0.0
I genuinely think I have anger issues,0.604,0.0,0.0,0.0
"I get discouraged because I try for 5 fucking years a contact with Lady Gaga but are thousands of tweets, how she would see my tweet? :(",0.0,0.0,0.0,0.583
I get embarrassed at the slightest things and then I'll fret about it all day I hate it,0.438,0.0,0.0,0.0
I get so angry at people that don't know that you don't have a stop sign on Francis and you do at Foster #road ,0.792,0.0,0.0,0.0
I get so angry at people that don't know that you don't have a stop sign on Francis and you do at Foster #road #rage,0.688,0.0,0.0,0.0
I get so much PUSSY\nP - panic attacks \nU - uncontrollable anxiety \nS - suicidal fantasies \nS - sadness \nY - yearning for death,0.0,0.896,0.0,0.0
I get so nervous even thinking about talking to ****** I wanna die,0.0,0.979,0.0,0.0
I get soooo nervous when an actually attractive guy tries to talk to me in person. Like 9/10 I turn him down just from habit ðŸ˜­,0.0,0.708,0.0,0.0
I got a NO RESPONSE again from an #irate customer of #amazon ðŸ˜žðŸ˜ž\nwhy can't they understand that it's not always amazon fault..\n#carrierfault,0.812,0.0,0.0,0.0
I got a short fuse when im sober.,0.0,0.0,0.0,0.312
I got diagnosed with severe-extreme depression and I didn't know there was a difference between those two lol,0.0,0.0,0.0,0.708
I got fever highs\nI got boiling blood,0.646,0.0,0.0,0.0
I guess #bradangelina &gt; #anger &gt; #blacklivesmatter,0.5,0.0,0.0,0.0
I had a dream that I dropped my iPhone 7 and it broke T_T #cry #iPhone7 ,0.0,0.833,0.0,0.0
I had a dream that I dropped my iPhone 7 and it broke T_T #cry #iPhone7 #nightmare,0.0,0.688,0.0,0.0
I had a panic attack when I couldn't find @katrinalaw on #Twitter Turns out my Twitter is a jerk. I can still see her. #NyssaAlghul ,0.0,0.688,0.0,0.0
I had a panic attack when I couldn't find @katrinalaw on #Twitter Turns out my Twitter is a jerk. I can still see her. #NyssaAlghul #panic,0.0,0.833,0.0,0.0
I hate Bakewell tart â€¦ anything that tastes of almond essence is just horrid! #GBBO,0.0,0.396,0.0,0.0
I hate having ideas but being too afraid to share them ðŸ˜”,0.0,0.688,0.0,0.0
"I hate my lawn mower. If it had a soul, I'd condemn it to the fiery pits of Hell.",0.833,0.0,0.0,0.0
I hate that a black lady is painting herself white on the internet for laughs and likes...  #BadForm #DidntLaugh,0.0,0.5,0.0,0.0
I hate that a black lady is painting herself white on the internet for laughs and likes... #terrible #BadForm #DidntLaugh,0.0,0.479,0.0,0.0
"I hate that if I don't start the conversation, there won't be one.",0.0,0.521,0.0,0.0
I hate when I try to be playful and get shut down lol ...Why so seriousðŸ™,0.0,0.0,0.167,0.0
I hate when it's gloomy outside because it always gets me in a depressing mood,0.0,0.0,0.0,0.839
I hate when people say 'I need to talk to you or we need to talk.' My anxiety immediately goes up...,0.0,0.875,0.0,0.0
I have 1000 rabid grizzly bears I'm going to scatter in neighborhoods all over America.\n\nThey're poor refugees!\n\n#InYourNeighborhoodNotDC,0.646,0.0,0.0,0.0
I have a job interview with @BarclaysUK in Loughborough next month !!!,0.0,0.354,0.0,0.0
I have a job interview with @BarclaysUK in Loughborough next month #nervous!!!,0.0,0.72,0.0,0.0
I have a rage rage ep 2 coming out soon I'll keep you posted on it #YouTube #youtubegaming ,0.422,0.0,0.0,0.0
I have a rage rage ep 2 coming out soon I'll keep you posted on it #YouTube #youtubegaming #rage,0.52,0.0,0.0,0.0
I have another test tonight ,0.0,0.438,0.0,0.0
I have another test tonight #nervous,0.0,0.812,0.0,0.0
"I have learned over the years that when one's mind is made up, this diminishes fear. â€“Rosa Parks #quotes #motivation",0.0,0.188,0.0,0.0
I have no #alarm preset #life will #wakemeup,0.0,0.396,0.0,0.0
I have no clue where my charger is... #lost,0.0,0.0,0.0,0.604
I have not nap for 3 days in a row I'm very unhappy rn,0.0,0.0,0.0,0.729
I have serious problems with the expectation that private philanthropy should replace functional government services...this is dangerous,0.0,0.0,0.0,0.396
I have sleep cooties.\nI close my eyes and dream that I'm awake #weary #sleepissues #narcolepsy,0.0,0.0,0.0,0.688
I have to finally tell my therapist about my sexuality ... last frontier ... not sure I can do it in the AM  #SingleGirlProblems,0.0,0.833,0.0,0.0
I have to finally tell my therapist about my sexuality ... last frontier ... not sure I can do it in the AM #fear #SingleGirlProblems,0.0,0.938,0.0,0.0
I haven't watched my favorite youtubers in months and it's honestly made my depression so much worse,0.0,0.0,0.0,0.667
I just deleted my save file trying to load it up. Now I have to start. All. Over. Again. I am going to freaking kill someone. Pray for me.,0.0,0.82,0.0,0.0
I just don't understand why everyone is so #angry we all just want to live and thrive don't we?,0.458,0.0,0.0,0.0
I just heard the most incredibly transcendent song ever &amp; now I feel high &amp; fucked up yet joyful &amp; I will never be the same,0.0,0.0,0.607,0.0
I just love it when people make plans for me without actually including me in this process ,0.479,0.0,0.0,0.0
I just love it when people make plans for me without actually including me in this process #rage,0.688,0.0,0.0,0.0
"I just really enjoy bright colors, like the colors you would see downtown Miami",0.0,0.0,0.729,0.0
I just wanna know why there's no outrage for black on black crime and no one knows those victims but BLM is out to kill cops based on media,0.625,0.0,0.0,0.0
I just want to say: social media isnâ€™t here to #bully that has to be #stopbullying ! Please be kind to eaxh other! #lovewins,0.0,0.36,0.0,0.0
I keep feeling the heaviness on my left hand and look down and I am in awe every single time ðŸ˜ðŸ’ #notusedtoit #imafiancÃ©e #wut,0.0,0.0,0.0,0.208
I like cycling because I get to intimidate people with my powerful calves &amp; horrendous tan lines.,0.0,0.25,0.0,0.0
"I like talking to someone who makes me laugh, laughter is the best medicine",0.0,0.0,0.646,0.0
"I like the commercial where @kohara19, on a chocolate milk bender, steals a soccer ball from some guys and refuses to give it back. ",0.0,0.188,0.0,0.0
"I like the commercial where @kohara19, on a chocolate milk bender, steals a soccer ball from some guys and refuses to give it back. #bully",0.0,0.396,0.0,0.0
I lost a couple niggas I want revenge so put me in coach,0.875,0.0,0.0,0.0
I lost my blinders .... ,0.0,0.333,0.0,0.0
I lost my blinders .... #panic,0.0,0.975,0.0,0.0
I love Mary's undying optimism. You could present her with dog shite and she'd find something good to say. #GBBO,0.0,0.0,0.562,0.0
I love how cheery and adoring @JackHoward gets every time he produces new content.,0.0,0.0,0.833,0.0
I love my black people..... I really really do. But .... my people really do irritate the living hell outta me all cause I'm different. ðŸ˜‘,0.604,0.0,0.0,0.0
"I love seeing happy women, that glow is something real.",0.0,0.0,0.75,0.0
"I love when #girls are busy in teaching how to #pout while taking #selfie in a mall , their desication is immense #women love #perfection",0.188,0.0,0.0,0.0
I love when @pinksaltwarrior angry tweets bc it makes me laugh but also hate it bc it makes me miss her more,0.333,0.0,0.0,0.0
"I love when my dog is playful, but he really just scratched my face while flailing his paws in excitement and almost tore my nose ring out",0.0,0.0,0.333,0.0
"I mean I'm not done watching the pilot, but it's nice to see a group of actors perform without story lines dripping relentless nihilism.",0.458,0.0,0.0,0.0
I meet new people and I had to grow up with the reality that people can be desgusting and fake and so I lost my cheerfulness and started to,0.0,0.0,0.144,0.0
I might not pay for my own health insurance but I do like sparkling water and Brussels sprouts now so I think I'm an adult,0.0,0.0,0.417,0.0
I miss doing nothing someone I care about and attacking their face with kisses. #foreveralone #bitter ðŸ˜©,0.5,0.0,0.0,0.0
I miss when social media was a place to get laughs off and jump in DMs lol..... shit is depressing now ðŸ˜ž,0.0,0.0,0.0,0.792
I mourn the creativity lost.,0.0,0.0,0.0,0.562
I need a bit of #GBBO to cheer me up after a terrible day!,0.0,0.0,0.167,0.0
I need a syfy series to watch I literally have nothing to watch back to back. I already watched #heroes #lost #jericho #fallenskies  etc etc,0.0,0.0,0.0,0.312
I need a ðŸ±sushi dateðŸ™ @AnzalduaG ðŸan olive guarded dateðŸ§€ @lexiereid369 and a ðŸ‘ŠðŸ¼Rockys dateðŸ• ,0.271,0.0,0.0,0.0
I need a ðŸ±sushi dateðŸ™ @AnzalduaG ðŸan olive guarded dateðŸ§€ @lexiereid369 and a ðŸ‘ŠðŸ¼Rockys dateðŸ• #tiff,0.354,0.0,0.0,0.0
I need all your attention! If I don't I'll pout..,0.479,0.0,0.0,0.0
I need some to help with my anger,0.574,0.0,0.0,0.0
I need to stop second guess myself and just go with the first thought and go with it. ,0.208,0.0,0.0,0.0
I need to stop second guess myself and just go with the first thought and go with it. #relentless,0.425,0.0,0.0,0.0
I offend u,0.417,0.0,0.0,0.0
"I polished my nails, but can't find the polish remover. It look like a 3yr old polished my nails lol ",0.0,0.125,0.0,0.0
"I polished my nails, but can't find the polish remover. It look like a 3yr old polished my nails lol #horrible",0.0,0.333,0.0,0.0
I really hate Mel and Sue. They think they're hilarious and they're just awful,0.0,0.375,0.0,0.0
"I really love the customer service @LifeProof they're always so nice, helpful and cheerful !",0.0,0.0,0.808,0.0
"I really really resent having to go to bed at a sensible hour, you guys. I WANT TO TALK TO MY PEOPLE.",0.542,0.0,0.0,0.0
I really wanna go fright night at Thorpe Park next month ðŸ‘»,0.0,0.229,0.0,0.0
I really wanna go to fright fest ðŸ˜©,0.0,0.333,0.0,0.0
I really want to go for fright night but I really don't ðŸ˜,0.0,0.583,0.0,0.0
I remember when Rooney wanted to leave United and the fans threaten to kill the man and bare junk... wanna regretting that now? ðŸ˜‚ðŸ˜‚,0.0,0.312,0.0,0.0
I saved him after ordering him to risk his life. I didn't panic but stayed calm and rescued him.,0.0,0.54,0.0,0.0
"I saw her, whose countenance expressed a mighty rivers were monotonous, and her lively conversation took care of the various",0.0,0.0,0.42,0.0
I saw someone discourage someone from following their dreams. Just because you want to live in mediocrity doesn't mean someone else should.,0.0,0.375,0.0,0.0
I saw those dreams dashed &amp;&amp; divided like a million stars in the night sky that I wished on over &amp;&amp; over again ~ sparkling &amp;&amp; broken.,0.0,0.0,0.25,0.0
I screened my own snap what kind of narcissistic ass would smh,0.479,0.0,0.0,0.0
I see I'll be hovering over the block button today with much glee.,0.0,0.0,0.4,0.0
I seem to alternate between 'sleep-full' and sleepless nights. Tonight is a sleepless one. ðŸ˜• #insomnia  #notfair,0.0,0.583,0.0,0.0
I seem to alternate between 'sleep-full' and sleepless nights. Tonight is a sleepless one. ðŸ˜• #insomnia #anxiety #notfair,0.0,0.792,0.0,0.0
I should really study today for chemistry but playing madden is just way more fun.,0.208,0.0,0.0,0.0
"I start work tmrw yall, i'm nervous lol",0.0,0.854,0.0,0.0
I sulk too much for my own good.,0.0,0.0,0.0,0.896
I swear if @devincameron23 blocks me I'm going to hit her back ,0.708,0.0,0.0,0.0
I swear if @devincameron23 blocks me I'm going to hit her back #revenge,0.646,0.0,0.0,0.0
I take a strange delight from seeing mark Hughes struggle,0.0,0.0,0.333,0.0
I think I must scare my coworkers when I'm eating like a rabid animal on my breaks #srry,0.5,0.0,0.0,0.0
"I think Paul is what's bitter, not the pastry",0.492,0.0,0.0,0.0
I think they may be ,0.229,0.0,0.0,0.0
I think they may be #offended,0.5,0.0,0.0,0.0
"I think what 2016 to really needs to round it out is a @cthulhu4america vs @smod2016 twitter debate. End on something joyful, ya know?.",0.0,0.0,0.42,0.0
